"[{'x': 76.08073, 'y': 24.94796}, {'x': 87.37359, 'y': 39.47608}, {'x': 65.83003, 'y': 23.33981}, {'x': 80.61552, 'y': 9.51051}, {'x': 81.15176, 'y': 30.72575}, {'x': 67.34723, 'y': 23.44804}, {'x': 88.91474, 'y': 48.34235}, {'x': 63.93128, 'y': 26.96724}, {'x': 78.66317, 'y': 2.32917}, {'x': 80.14069, 'y': 34.49409}]","{'x': 64.02873, 'y': 28.63974, 'z': 1.51437}",12.45,710.6,0
"[{'x': 76.18319, 'y': 24.96324}, {'x': 87.38754, 'y': 39.46563}, {'x': 65.75703, 'y': 23.59887}, {'x': 80.54062, 'y': 9.64178}, {'x': 81.12799, 'y': 30.99881}, {'x': 67.29686, 'y': 23.47531}, {'x': 88.9681, 'y': 48.34963}, {'x': 64.17215, 'y': 27.27577}, {'x': 78.55238, 'y': 2.38019}, {'x': 80.04454, 'y': 34.478}]","{'x': 64.14588, 'y': 28.95655, 'z': 1.88388}",12.43,710.56,0
"[{'x': 76.2993, 'y': 24.99631}, {'x': 87.37516, 'y': 39.41737}, {'x': 65.74515, 'y': 23.86518}, {'x': 80.47052, 'y': 9.78168}, {'x': 81.10487, 'y': 31.25342}, {'x': 67.26768, 'y': 23.4797}, {'x': 89.05503, 'y': 48.385040000000004}, {'x': 64.43264, 'y': 27.58709}, {'x': 78.43516, 'y': 2.42364}, {'x': 79.94686, 'y': 34.44368}]","{'x': 64.35864, 'y': 29.46302, 'z': 2.26323}",12.42,710.52,0
"[{'x': 76.41651, 'y': 25.04372}, {'x': 87.35768, 'y': 39.36517}, {'x': 65.75259, 'y': 24.14666}, {'x': 80.40871, 'y': 9.93728}, {'x': 81.0184, 'y': 31.47806}, {'x': 67.23287, 'y': 23.50017}, {'x': 89.14755, 'y': 48.42439}, {'x': 64.73732, 'y': 27.87285}, {'x': 78.32864000000001, 'y': 2.47201}, {'x': 79.82611, 'y': 34.45723}]","{'x': 64.616, 'y': 29.74184, 'z': 2.46973}",12.4,710.48,0
"[{'x': 76.54327, 'y': 25.1047}, {'x': 87.38421, 'y': 39.36903}, {'x': 65.78468, 'y': 24.43973}, {'x': 80.34103, 'y': 10.07618}, {'x': 80.93274, 'y': 31.68981}, {'x': 67.27047, 'y': 23.46918}, {'x': 89.19116, 'y': 48.4397}, {'x': 65.03486, 'y': 28.13682}, {'x': 78.21991, 'y': 2.51166}, {'x': 79.69386, 'y': 34.46119}]","{'x': 64.86002, 'y': 30.03174, 'z': 2.8357200000000002}",12.38,710.44,0
"[{'x': 76.67336, 'y': 25.17218}, {'x': 87.41357, 'y': 39.37393}, {'x': 65.85087, 'y': 24.75577}, {'x': 80.30439, 'y': 10.25605}, {'x': 80.83274, 'y': 31.87817}, {'x': 67.32463, 'y': 23.431}, {'x': 89.25521, 'y': 48.49543}, {'x': 65.32013, 'y': 28.32829}, {'x': 78.12171, 'y': 2.56577}, {'x': 79.57921, 'y': 34.48891}]","{'x': 65.31496, 'y': 30.18103, 'z': 3.01819}",12.37,710.4,0
"[{'x': 76.80644, 'y': 25.24598}, {'x': 87.44587, 'y': 39.3833}, {'x': 65.92074, 'y': 25.04988}, {'x': 80.27194, 'y': 10.43717}, {'x': 80.7449, 'y': 32.0783}, {'x': 67.40934, 'y': 23.38416}, {'x': 89.29333, 'y': 48.51532}, {'x': 65.62205, 'y': 28.47821}, {'x': 78.03498, 'y': 2.62716}, {'x': 79.48156, 'y': 34.55972}]","{'x': 65.81834, 'y': 30.49189, 'z': 3.30835}",12.35,710.36,0
"[{'x': 76.94115, 'y': 25.32953}, {'x': 87.4773, 'y': 39.3906}, {'x': 66.01901, 'y': 25.35204}, {'x': 80.23974, 'y': 10.63945}, {'x': 80.65628, 'y': 32.26595}, {'x': 67.49031, 'y': 23.36443}, {'x': 89.37415, 'y': 48.56769}, {'x': 65.90948, 'y': 28.59023}, {'x': 77.95495, 'y': 2.6880800000000002}, {'x': 79.36131, 'y': 34.61365}]","{'x': 66.273, 'y': 30.70089, 'z': 3.51471}",12.33,710.32,0
"[{'x': 77.07667, 'y': 25.42087}, {'x': 87.47228, 'y': 39.34476}, {'x': 66.17376, 'y': 25.65925}, {'x': 80.21083, 'y': 10.8498}, {'x': 80.56903, 'y': 32.44905}, {'x': 67.59872, 'y': 23.36361}, {'x': 89.459, 'y': 48.62785}, {'x': 66.22012, 'y': 28.70883}, {'x': 77.86826, 'y': 2.73936}, {'x': 79.27349, 'y': 34.71102}]","{'x': 66.62673, 'y': 30.70103, 'z': 3.58964}",12.32,710.28,0
"[{'x': 77.21555, 'y': 25.52209}, {'x': 87.46959, 'y': 39.29288}, {'x': 66.32226, 'y': 25.95153}, {'x': 80.19263, 'y': 11.0649}, {'x': 80.47769, 'y': 32.61235}, {'x': 67.73654, 'y': 23.35047}, {'x': 89.51003, 'y': 48.67354}, {'x': 66.56034, 'y': 28.82086}, {'x': 77.76594, 'y': 2.77714}, {'x': 79.14134, 'y': 34.74719}]","{'x': 67.10873, 'y': 30.94371, 'z': 3.74576}",12.3,710.24,0
"[{'x': 77.36446, 'y': 25.64163}, {'x': 87.49877, 'y': 39.29498}, {'x': 66.51722, 'y': 26.28118}, {'x': 80.17666, 'y': 11.28053}, {'x': 80.39132, 'y': 32.76625}, {'x': 67.99866, 'y': 23.36851}, {'x': 89.53511, 'y': 48.679990000000004}, {'x': 66.88573, 'y': 28.93284}, {'x': 77.6603, 'y': 2.80701}, {'x': 79.01462, 'y': 34.73457}]","{'x': 67.64042, 'y': 30.94327, 'z': 3.8675}",12.28,710.2,0
"[{'x': 77.51726, 'y': 25.77541}, {'x': 87.58001, 'y': 39.3322}, {'x': 66.7301, 'y': 26.60831}, {'x': 80.13628, 'y': 11.46725}, {'x': 80.30139, 'y': 32.90204}, {'x': 68.2758, 'y': 23.37565}, {'x': 89.52174, 'y': 48.66375}, {'x': 67.13172, 'y': 29.02133}, {'x': 77.53575, 'y': 2.83069}, {'x': 78.81743, 'y': 34.75045}]","{'x': 68.06304, 'y': 30.84924, 'z': 3.70636}",12.27,710.16,0
"[{'x': 77.68111, 'y': 25.9281}, {'x': 87.60876, 'y': 39.32664}, {'x': 66.97343, 'y': 26.93313}, {'x': 80.13337, 'y': 11.69969}, {'x': 80.2065, 'y': 33.01274}, {'x': 68.59594, 'y': 23.40169}, {'x': 89.54826, 'y': 48.69488}, {'x': 67.44188, 'y': 29.07389}, {'x': 77.39703, 'y': 2.84442}, {'x': 78.62097, 'y': 34.71742}]","{'x': 68.54454, 'y': 30.87688, 'z': 3.6794000000000002}",12.25,710.12,0
"[{'x': 77.87806, 'y': 26.10561}, {'x': 87.64392, 'y': 39.31495}, {'x': 67.22325, 'y': 27.20832}, {'x': 80.13864, 'y': 11.94253}, {'x': 80.113, 'y': 33.11488}, {'x': 68.97977, 'y': 23.423}, {'x': 89.54681, 'y': 48.67674}, {'x': 67.74896, 'y': 29.11083}, {'x': 77.24855, 'y': 2.85999}, {'x': 78.45325, 'y': 34.76715}]","{'x': 69.01457, 'y': 30.90452, 'z': 3.65072}",12.23,710.08,0
"[{'x': 78.07254, 'y': 26.27844}, {'x': 87.68457, 'y': 39.29889}, {'x': 67.47815, 'y': 27.478650000000002}, {'x': 80.14782, 'y': 12.18812}, {'x': 80.02342, 'y': 33.20849}, {'x': 69.3453, 'y': 23.46984}, {'x': 89.55892, 'y': 48.66116}, {'x': 68.05072, 'y': 29.15584}, {'x': 77.10218, 'y': 2.87716}, {'x': 78.30693, 'y': 34.82529}]","{'x': 69.40125, 'y': 30.7974, 'z': 3.4021}",12.22,710.04,0
"[{'x': 78.24642, 'y': 26.42578}, {'x': 87.71955, 'y': 39.28741}, {'x': 67.75015, 'y': 27.72432}, {'x': 80.16574, 'y': 12.44536}, {'x': 79.93729, 'y': 33.30005}, {'x': 69.74041, 'y': 23.50202}, {'x': 89.56993, 'y': 48.6461}, {'x': 68.31408, 'y': 29.19089}, {'x': 76.96456, 'y': 2.90065}, {'x': 78.22373, 'y': 34.99392}]","{'x': 69.83844, 'y': 30.81054, 'z': 3.43566}",12.2,710.0,0
"[{'x': 78.43634, 'y': 26.57874}, {'x': 87.76052, 'y': 39.27321}, {'x': 68.09555, 'y': 27.9194}, {'x': 80.1818, 'y': 12.69889}, {'x': 79.85991, 'y': 33.38792}, {'x': 70.16062, 'y': 23.53211}, {'x': 89.59222, 'y': 48.62961}, {'x': 68.63821, 'y': 29.16801}, {'x': 76.8191, 'y': 2.9237900000000003}, {'x': 78.09765, 'y': 35.19868}]","{'x': 70.29503, 'y': 30.61983, 'z': 3.39351}",12.18,709.96,0
"[{'x': 78.60584, 'y': 26.70521}, {'x': 87.7966, 'y': 39.24993}, {'x': 68.45937, 'y': 28.09333}, {'x': 80.1948, 'y': 12.94841}, {'x': 79.78402, 'y': 33.47538}, {'x': 70.59839, 'y': 23.57686}, {'x': 89.57268, 'y': 48.59017}, {'x': 68.96161, 'y': 29.11929}, {'x': 76.68911, 'y': 2.96715}, {'x': 77.95262, 'y': 35.39247}]","{'x': 70.54704, 'y': 30.19622, 'z': 3.09546}",12.17,709.92,0
"[{'x': 78.76471, 'y': 26.80886}, {'x': 87.83529, 'y': 39.2286}, {'x': 68.78423, 'y': 28.2256}, {'x': 80.20325, 'y': 13.18086}, {'x': 79.71744, 'y': 33.55}, {'x': 71.09297, 'y': 23.61332}, {'x': 89.56952, 'y': 48.54183}, {'x': 69.25414, 'y': 29.13136}, {'x': 76.54481, 'y': 3.00688}, {'x': 77.8426, 'y': 35.54438}]","{'x': 71.2125, 'y': 30.29704, 'z': 3.68414}",12.15,709.88,0
"[{'x': 78.91063, 'y': 26.8877}, {'x': 87.868, 'y': 39.20851}, {'x': 69.11278, 'y': 28.35685}, {'x': 80.21621, 'y': 13.43074}, {'x': 79.65343, 'y': 33.60712}, {'x': 71.5229, 'y': 23.65427}, {'x': 89.60974, 'y': 48.51575}, {'x': 69.52284, 'y': 29.08036}, {'x': 76.38513, 'y': 3.04249}, {'x': 77.74728, 'y': 35.76422}]","{'x': 71.51728, 'y': 30.23398, 'z': 3.84795}",12.13,709.84,0
"[{'x': 79.05608, 'y': 26.95771}, {'x': 87.8978, 'y': 39.18848}, {'x': 69.42831, 'y': 28.43894}, {'x': 80.20628, 'y': 13.64441}, {'x': 79.59043, 'y': 33.65904}, {'x': 71.99607, 'y': 23.66184}, {'x': 89.60105, 'y': 48.46512}, {'x': 69.85057, 'y': 29.13273}, {'x': 76.20095, 'y': 3.04327}, {'x': 77.62186, 'y': 35.90508}]","{'x': 71.89377, 'y': 30.39433, 'z': 4.70265}",12.12,709.8,0
"[{'x': 79.20559, 'y': 27.00891}, {'x': 87.92391, 'y': 39.16258}, {'x': 69.76456, 'y': 28.58318}, {'x': 80.19029, 'y': 13.8607}, {'x': 79.53224, 'y': 33.70308}, {'x': 72.4536, 'y': 23.65415}, {'x': 89.67395, 'y': 48.47869}, {'x': 70.22252, 'y': 29.24221}, {'x': 76.02402, 'y': 3.05453}, {'x': 77.5249, 'y': 35.99841}]","{'x': 71.99219, 'y': 30.50928, 'z': 5.54983}",12.1,709.76,0
"[{'x': 79.36514, 'y': 27.04536}, {'x': 87.94975, 'y': 39.14021}, {'x': 70.07273, 'y': 28.6542}, {'x': 80.16648, 'y': 14.04996}, {'x': 79.44821, 'y': 33.77925}, {'x': 72.91807, 'y': 23.62144}, {'x': 89.66756, 'y': 48.42256}, {'x': 70.60091, 'y': 29.35333}, {'x': 75.85839, 'y': 3.09195}, {'x': 77.35475, 'y': 36.10571}]","{'x': 72.15374, 'y': 30.26272, 'z': 6.28783}",12.08,709.72,0
"[{'x': 79.52626, 'y': 27.06768}, {'x': 87.97572, 'y': 39.12459}, {'x': 70.38426, 'y': 28.69865}, {'x': 80.13662, 'y': 14.2191}, {'x': 79.38312, 'y': 33.83373}, {'x': 73.37856, 'y': 23.58905}, {'x': 89.65362, 'y': 48.35861}, {'x': 70.97358, 'y': 29.43133}, {'x': 75.68337, 'y': 3.1251}, {'x': 77.18377, 'y': 36.18904}]","{'x': 72.43437, 'y': 29.67667, 'z': 6.96967}",12.07,709.68,0
"[{'x': 79.6833, 'y': 27.05648}, {'x': 88.02232, 'y': 39.15675}, {'x': 70.72853, 'y': 28.73484}, {'x': 80.09296, 'y': 14.36133}, {'x': 79.33075, 'y': 33.88709}, {'x': 73.84977, 'y': 23.54279}, {'x': 89.67744, 'y': 48.31135}, {'x': 71.24893, 'y': 29.45383}, {'x': 75.51641, 'y': 3.16554}, {'x': 77.00638, 'y': 36.30391}]","{'x': 72.537, 'y': 28.24322, 'z': 7.10792}",12.05,709.64,0
"[{'x': 79.83054, 'y': 27.01095}, {'x': 88.04264, 'y': 39.14704}, {'x': 71.04966, 'y': 28.71812}, {'x': 80.02925, 'y': 14.46668}, {'x': 79.28736, 'y': 33.942}, {'x': 74.32767, 'y': 23.51364}, {'x': 89.76701, 'y': 48.34137}, {'x': 71.53265, 'y': 29.46633}, {'x': 75.34804, 'y': 3.20286}, {'x': 76.8308, 'y': 36.45371}]","{'x': 72.52297, 'y': 26.65721, 'z': 7.34131}",12.03,709.6,0
"[{'x': 79.97182, 'y': 26.94821}, {'x': 88.05961, 'y': 39.13499}, {'x': 71.37084, 'y': 28.67692}, {'x': 79.95217, 'y': 14.56151}, {'x': 79.25319, 'y': 33.99352}, {'x': 74.79469, 'y': 23.47577}, {'x': 89.84991, 'y': 48.37238}, {'x': 71.90546, 'y': 29.51518}, {'x': 75.17346, 'y': 3.23427}, {'x': 76.68629, 'y': 36.58099}]","{'x': 72.49536, 'y': 25.11358, 'z': 7.36907}",12.02,709.56,0
"[{'x': 80.10551, 'y': 26.83132}, {'x': 88.11532, 'y': 39.14203}, {'x': 71.6951, 'y': 28.63388}, {'x': 79.88502, 'y': 14.57852}, {'x': 79.23012, 'y': 34.0468}, {'x': 75.28612, 'y': 23.44245}, {'x': 89.87626, 'y': 48.36359}, {'x': 72.318, 'y': 29.65696}, {'x': 74.95679, 'y': 3.2492900000000002}, {'x': 76.51269, 'y': 36.73799}]","{'x': 72.46315, 'y': 23.57154, 'z': 7.40233}",12.0,709.52,0
"[{'x': 80.20554, 'y': 26.69049}, {'x': 88.16999, 'y': 39.14779}, {'x': 72.02458, 'y': 28.62516}, {'x': 79.76351, 'y': 14.56565}, {'x': 79.21721, 'y': 34.09858}, {'x': 75.75807, 'y': 23.40049}, {'x': 89.90619, 'y': 48.36068}, {'x': 72.70444, 'y': 29.795}, {'x': 74.74725, 'y': 3.25882}, {'x': 76.32245, 'y': 36.8449}]","{'x': 72.33582, 'y': 22.05314, 'z': 7.31313}",11.98,709.48,0
"[{'x': 80.27629, 'y': 26.50755}, {'x': 88.21205, 'y': 39.15135}, {'x': 72.3552, 'y': 28.60987}, {'x': 79.60607, 'y': 14.47738}, {'x': 79.20861, 'y': 34.14431}, {'x': 76.23787, 'y': 23.36495}, {'x': 89.92768, 'y': 48.35669}, {'x': 73.08207, 'y': 29.92969}, {'x': 74.54309, 'y': 3.26463}, {'x': 76.1238, 'y': 36.93212}]","{'x': 72.354, 'y': 20.26758, 'z': 7.23047}",11.97,709.44,0
"[{'x': 80.39405, 'y': 26.3225}, {'x': 88.2655, 'y': 39.1306}, {'x': 72.69231, 'y': 28.58181}, {'x': 79.46245, 'y': 14.37936}, {'x': 79.20745, 'y': 34.178}, {'x': 76.68325, 'y': 23.29287}, {'x': 89.98093, 'y': 48.38852}, {'x': 73.45467, 'y': 30.07759}, {'x': 74.37077, 'y': 3.30221}, {'x': 75.91196, 'y': 36.96543}]","{'x': 72.3276, 'y': 18.88621, 'z': 7.0836}",11.95,709.39,0
"[{'x': 80.48864, 'y': 26.11889}, {'x': 88.31421, 'y': 39.11829}, {'x': 72.96416, 'y': 28.57575}, {'x': 79.30787, 'y': 14.251}, {'x': 79.21366, 'y': 34.21377}, {'x': 77.10865, 'y': 23.19473}, {'x': 90.02362, 'y': 48.42134}, {'x': 73.77281, 'y': 30.23697}, {'x': 74.20854, 'y': 3.33158}, {'x': 75.71262, 'y': 37.01794}]","{'x': 72.12025, 'y': 17.14499, 'z': 6.79679}",11.93,709.35,0
"[{'x': 80.58013, 'y': 25.90932}, {'x': 88.36875, 'y': 39.10023}, {'x': 73.22853, 'y': 28.56367}, {'x': 79.18514, 'y': 14.12379}, {'x': 79.22979, 'y': 34.25132}, {'x': 77.57335, 'y': 23.09186}, {'x': 90.06235, 'y': 48.4549}, {'x': 74.07145, 'y': 30.38137}, {'x': 74.05552, 'y': 3.34099}, {'x': 75.52, 'y': 37.08718}]","{'x': 72.11014, 'y': 15.80129, 'z': 6.64012}",11.92,709.31,0
"[{'x': 80.6897, 'y': 25.7257}, {'x': 88.42858, 'y': 39.07955}, {'x': 73.52402, 'y': 28.54417}, {'x': 79.00739, 'y': 13.94027}, {'x': 79.24262, 'y': 34.28591}, {'x': 78.02414, 'y': 22.97451}, {'x': 90.0533, 'y': 48.45194}, {'x': 74.35175, 'y': 30.45438}, {'x': 73.89122, 'y': 3.35568}, {'x': 75.32379, 'y': 37.16186}]","{'x': 72.06511, 'y': 14.27178, 'z': 6.33183}",11.9,709.27,0
"[{'x': 80.79675, 'y': 25.51444}, {'x': 88.48501, 'y': 39.05562}, {'x': 73.81099, 'y': 28.53553}, {'x': 78.82451, 'y': 13.73093}, {'x': 79.25375, 'y': 34.33256}, {'x': 78.45708, 'y': 22.85905}, {'x': 90.04135, 'y': 48.44796}, {'x': 74.65795, 'y': 30.63942}, {'x': 73.76869, 'y': 3.36306}, {'x': 75.11337, 'y': 37.17953}]","{'x': 72.01017, 'y': 12.713, 'z': 6.0981}",11.88,709.23,0
"[{'x': 80.91808, 'y': 25.32302}, {'x': 88.51233, 'y': 38.98971}, {'x': 74.10462, 'y': 28.52589}, {'x': 78.59171, 'y': 13.46096}, {'x': 79.26517, 'y': 34.3761}, {'x': 78.85176, 'y': 22.77071}, {'x': 90.05875, 'y': 48.48342}, {'x': 74.94336, 'y': 30.7984}, {'x': 73.68752, 'y': 3.39872}, {'x': 74.91663, 'y': 37.24651}]","{'x': 71.93872, 'y': 11.25727, 'z': 5.7671}",11.87,709.19,0
"[{'x': 81.05013, 'y': 25.15032}, {'x': 88.56691000000001, 'y': 38.97081}, {'x': 74.37949, 'y': 28.45446}, {'x': 78.35591, 'y': 13.16432}, {'x': 79.26188, 'y': 34.41555}, {'x': 79.26363, 'y': 22.70948}, {'x': 90.02937, 'y': 48.4811}, {'x': 75.15466, 'y': 30.91223}, {'x': 73.62385, 'y': 3.42358}, {'x': 74.69395, 'y': 37.34488}]","{'x': 71.87809, 'y': 9.76501, 'z': 5.33149}",11.85,709.15,0
"[{'x': 81.18522, 'y': 24.982120000000002}, {'x': 88.62468, 'y': 38.95021}, {'x': 74.66903, 'y': 28.43221}, {'x': 78.12025, 'y': 12.862}, {'x': 79.27383, 'y': 34.41418}, {'x': 79.65671, 'y': 22.64885}, {'x': 90.02917, 'y': 48.51627}, {'x': 75.40385, 'y': 31.04896}, {'x': 73.58052, 'y': 3.42438}, {'x': 74.52693, 'y': 37.41691}]","{'x': 71.73222, 'y': 8.22979, 'z': 4.83615}",11.83,709.11,0
"[{'x': 81.33302, 'y': 24.81889}, {'x': 88.67984, 'y': 38.9198}, {'x': 74.94566, 'y': 28.39197}, {'x': 77.92362, 'y': 12.57036}, {'x': 79.24833, 'y': 34.41288}, {'x': 80.03096, 'y': 22.57227}, {'x': 90.01755, 'y': 48.53283}, {'x': 75.61763, 'y': 31.19453}, {'x': 73.55224, 'y': 3.43771}, {'x': 74.34583, 'y': 37.48186}]","{'x': 71.62776, 'y': 6.67789, 'z': 4.33812}",11.82,709.07,0
"[{'x': 81.49077, 'y': 24.67699}, {'x': 88.70693, 'y': 38.8332}, {'x': 75.21566, 'y': 28.35613}, {'x': 77.72737, 'y': 12.26951}, {'x': 79.20134, 'y': 34.40527}, {'x': 80.37687, 'y': 22.50763}, {'x': 90.00701, 'y': 48.56778}, {'x': 75.87585, 'y': 31.35991}, {'x': 73.53772, 'y': 3.43483}, {'x': 74.16832, 'y': 37.51091}]","{'x': 71.61691, 'y': 5.31739, 'z': 3.85262}",11.8,709.03,0
"[{'x': 81.64913, 'y': 24.54533}, {'x': 88.76745, 'y': 38.75951}, {'x': 75.48056, 'y': 28.31762}, {'x': 77.53068, 'y': 11.96156}, {'x': 79.13758, 'y': 34.39033}, {'x': 80.68499, 'y': 22.41494}, {'x': 89.95085, 'y': 48.5622}, {'x': 76.10908, 'y': 31.51178}, {'x': 73.50977, 'y': 3.39871}, {'x': 73.96757, 'y': 37.52611}]","{'x': 71.74161, 'y': 4.98919, 'z': 3.5859300000000003}",11.79,708.99,0
"[{'x': 81.81103, 'y': 24.3995}, {'x': 88.81611, 'y': 38.71628}, {'x': 75.73205, 'y': 28.29481}, {'x': 77.39827, 'y': 11.64374}, {'x': 79.05285, 'y': 34.36359}, {'x': 80.98871, 'y': 22.32774}, {'x': 89.88594, 'y': 48.55621}, {'x': 76.31443, 'y': 31.64233}, {'x': 73.53979, 'y': 3.40334}, {'x': 73.72462, 'y': 37.55021}]","{'x': 71.93061, 'y': 4.61989, 'z': 3.25991}",11.77,708.95,0
"[{'x': 81.93863, 'y': 24.22299}, {'x': 88.82121, 'y': 38.65066}, {'x': 75.9623, 'y': 28.2668}, {'x': 77.18888, 'y': 11.33523}, {'x': 78.9589, 'y': 34.33365}, {'x': 81.24433, 'y': 22.20717}, {'x': 89.82303, 'y': 48.52743}, {'x': 76.44959, 'y': 31.75154}, {'x': 73.63487, 'y': 3.4273}, {'x': 73.53429, 'y': 37.56052}]","{'x': 72.41299, 'y': 4.48363, 'z': 3.17151}",11.75,708.91,0
"[{'x': 82.0636, 'y': 24.02279}, {'x': 88.83161, 'y': 38.5802}, {'x': 76.17838, 'y': 28.23835}, {'x': 77.02672, 'y': 11.01544}, {'x': 78.82205, 'y': 34.29039}, {'x': 81.42448, 'y': 22.05248}, {'x': 89.78042, 'y': 48.53919}, {'x': 76.61524, 'y': 31.87609}, {'x': 73.72947, 'y': 3.45405}, {'x': 73.33861, 'y': 37.55151}]","{'x': 72.90904, 'y': 4.18759, 'z': 3.01039}",11.74,708.87,0
"[{'x': 82.25098, 'y': 23.86949}, {'x': 88.85199, 'y': 38.50909}, {'x': 76.38278, 'y': 28.20095}, {'x': 76.88417, 'y': 10.73148}, {'x': 78.67695, 'y': 34.25239}, {'x': 81.55876, 'y': 21.85895}, {'x': 89.72551, 'y': 48.54838}, {'x': 76.77225, 'y': 31.99628}, {'x': 73.8109, 'y': 3.45757}, {'x': 73.13811, 'y': 37.53086}]","{'x': 73.35507, 'y': 4.0205400000000004, 'z': 2.82186}",11.72,708.83,0
"[{'x': 82.46041, 'y': 23.77183}, {'x': 88.86347, 'y': 38.4527}, {'x': 76.57769, 'y': 28.16406}, {'x': 76.71715, 'y': 10.42691}, {'x': 78.56562, 'y': 34.24049}, {'x': 81.76258, 'y': 21.70079}, {'x': 89.6324, 'y': 48.51786}, {'x': 76.93028, 'y': 32.123}, {'x': 73.8437, 'y': 3.39892}, {'x': 72.91357, 'y': 37.51012}]","{'x': 73.84088, 'y': 3.97651, 'z': 2.71843}",11.7,708.79,0
"[{'x': 82.66526, 'y': 23.67928}, {'x': 88.83959, 'y': 38.36815}, {'x': 76.78952, 'y': 28.13879}, {'x': 76.55817, 'y': 10.12691}, {'x': 78.39378, 'y': 34.19308}, {'x': 81.94072, 'y': 21.55013}, {'x': 89.53476, 'y': 48.48384}, {'x': 77.08017, 'y': 32.24102}, {'x': 73.87216, 'y': 3.3474500000000003}, {'x': 72.66606, 'y': 37.49858}]","{'x': 74.33916, 'y': 4.14338, 'z': 2.90577}",11.69,708.75,0
"[{'x': 82.88568, 'y': 23.60327}, {'x': 88.81132, 'y': 38.26094}, {'x': 76.97715, 'y': 28.10295}, {'x': 76.34889, 'y': 9.79637}, {'x': 78.19601, 'y': 34.12104}, {'x': 82.05129, 'y': 21.3725}, {'x': 89.43699, 'y': 48.44581}, {'x': 77.24251, 'y': 32.37297}, {'x': 73.89632, 'y': 3.30343}, {'x': 72.3965, 'y': 37.47582}]","{'x': 74.8117, 'y': 4.39895, 'z': 3.62585}",11.67,708.71,0
"[{'x': 83.09978, 'y': 23.50284}, {'x': 88.7871, 'y': 38.15844}, {'x': 77.17124, 'y': 28.10321}, {'x': 76.186, 'y': 9.5035}, {'x': 77.99358, 'y': 34.04208}, {'x': 82.13301, 'y': 21.18419}, {'x': 89.36679, 'y': 48.44652}, {'x': 77.36678, 'y': 32.47455}, {'x': 73.94729, 'y': 3.2621}, {'x': 72.11267, 'y': 37.44629}]","{'x': 74.99332, 'y': 4.55481, 'z': 4.64439}",11.65,708.67,0
"[{'x': 83.31551, 'y': 23.42177}, {'x': 88.76292, 'y': 38.04451}, {'x': 77.36692, 'y': 28.09073}, {'x': 76.00557, 'y': 9.19691}, {'x': 77.7856, 'y': 33.95755}, {'x': 82.23702, 'y': 21.02112}, {'x': 89.29623, 'y': 48.44539}, {'x': 77.48768, 'y': 32.51642}, {'x': 74.02802, 'y': 3.26325}, {'x': 71.82103, 'y': 37.40144}]","{'x': 74.81843, 'y': 4.15467, 'z': 5.44574}",11.64,708.63,0
"[{'x': 83.51607, 'y': 23.32805}, {'x': 88.76919, 'y': 37.9743}, {'x': 77.55536, 'y': 28.10608}, {'x': 75.87317, 'y': 8.9305}, {'x': 77.57322, 'y': 33.86859}, {'x': 82.31696, 'y': 20.85818}, {'x': 89.19494, 'y': 48.39758}, {'x': 77.61217, 'y': 32.55755}, {'x': 74.09418, 'y': 3.25498}, {'x': 71.50045, 'y': 37.34091}]","{'x': 74.53579, 'y': 3.847, 'z': 6.22794}",11.62,708.59,0
"[{'x': 83.68761, 'y': 23.20764}, {'x': 88.76413, 'y': 37.84164}, {'x': 77.73341, 'y': 28.10965}, {'x': 75.73867, 'y': 8.65856}, {'x': 77.36925, 'y': 33.74838}, {'x': 82.3828, 'y': 20.69688}, {'x': 89.09939, 'y': 48.34762}, {'x': 77.77908, 'y': 32.63444}, {'x': 74.15358, 'y': 3.25127}, {'x': 71.20342, 'y': 37.25565}]","{'x': 74.36028, 'y': 3.61624, 'z': 6.6468}",11.6,708.55,0
"[{'x': 83.86609, 'y': 23.1071}, {'x': 88.75913, 'y': 37.69918}, {'x': 77.88869, 'y': 28.08219}, {'x': 75.59508, 'y': 8.37387}, {'x': 77.17497, 'y': 33.61834}, {'x': 82.4167, 'y': 20.53051}, {'x': 89.0029, 'y': 48.29053}, {'x': 77.90769, 'y': 32.70697}, {'x': 74.18764, 'y': 3.24468}, {'x': 70.88085, 'y': 37.17903}]","{'x': 74.33199, 'y': 3.53586, 'z': 7.21633}",11.59,708.51,0
"[{'x': 84.02203, 'y': 22.98135}, {'x': 88.76284, 'y': 37.55536}, {'x': 78.08152, 'y': 28.13577}, {'x': 75.42141, 'y': 8.07088}, {'x': 76.98818, 'y': 33.46697}, {'x': 82.4441, 'y': 20.36758}, {'x': 88.91637, 'y': 48.2503}, {'x': 78.03094, 'y': 32.76867}, {'x': 74.24271, 'y': 3.24774}, {'x': 70.54685, 'y': 37.12644}]","{'x': 73.89261, 'y': 3.74174, 'z': 7.2059}",11.57,708.47,0
"[{'x': 84.20305, 'y': 22.89105}, {'x': 88.77383, 'y': 37.409}, {'x': 78.26674, 'y': 28.18904}, {'x': 75.25586, 'y': 7.774150000000001}, {'x': 76.81238, 'y': 33.30652}, {'x': 82.45352, 'y': 20.20257}, {'x': 88.81844, 'y': 48.18551}, {'x': 78.16262, 'y': 32.85469}, {'x': 74.25719, 'y': 3.22448}, {'x': 70.24559, 'y': 37.07003}]","{'x': 74.48204, 'y': 3.78569, 'z': 8.09843}",11.55,708.43,0
